ID,ro,rmy,source,len_ro,len_rmy,ratio
,"O, adîncul bogăţiei, înţelepciunii şi ştiinţei lui Dumnezeu! Cît de nepătrunse sînt judecăţile Lui, şi cît de neînţelese sînt căile Lui!","Che baro lo o barvalimos le Devlesko, ai che bari leski goji ai sode zhanel, kon sai mothol so mangel te kerel O Del?",uedin,21,24,1.1428571428571428
,"Şi în adevăr, ,,cine a cunoscut gîndul Domnului? Sau cine a fost sfetnicul Lui?","Kon sai haliarela so mangel te kerel? ""Kon zhanel o gindo le Devlesko?",uedin,14,13,0.9285714285714286
,"Cine I -a dat ceva întîi, ca să aibă de primit înapoi?``","Kon sai mothol leske so te kerel? Kon sas o pervo kai dia les vari so, ai porme te avel pochindo lestar?""",uedin,12,22,1.8333333333333333
,"Din El, prin El, şi pentru El sînt toate lucrurile. A Lui să fie slava în veci! Amin.","Ke swako fialo avel katar O Del, swako fialo si pala leste, ai leske, ka Del te avel sa o barimos ande swako vriama! Amen.",uedin,18,25,1.3888888888888888
,"Vă îndemn dar, fraţilor, pentru îndurarea lui Dumnezeu, să aduceţi trupurile voastre ca o jertfă vie, sfîntă, plăcută lui Dumnezeu: aceasta va fi din partea voastră o slujbă duhovnicească.","Murhe phral, O Del sikadia peske lashimos karing amende, mangav tumendar te den tumar stato sar manush shinade le Devleske, vuzhe ai vorta angla Del, ke kodia si e buchi e vorta kai trobul te keren le Devleske.",uedin,29,38,1.3103448275862069
,"Să nu vă potriviţi chipului veacului acestuia, ci să vă prefaceţi, prin înoirea minţii voastre, ca să puteţi deosebi bine voia lui Dumnezeu: cea bună, plăcută şi desăvîrşită.","Na len tume pala traio kadala lumiako, numa meken le Devles te parhuvel tumen sa vi tumari goji, ai antunchi sai haliarena so O Del mangel - so si malades, so si leske drago, ai so si vorta.",uedin,28,38,1.3571428571428572
,"Prin harul, care mi -a fost dat, eu spun fiecăruia dintre voi, să nu aibă despre sine o părere mai înaltă decît se cuvine; ci să aibă simţiri cumpătate despre sine, potrivit cu măsura de credinţă, pe care a împărţit -o Dumnezeu fiecăruia.","Palai podarka kai O Del dia ma ande pesko lashimos, phenav tumenge savorhenge: na gindin pa tumende ke san mai but ke so san. Numa te avel tume ginduria lashe, swako anda tumende te haliarel pe ke nai mai but ke ferdi pala pachamos kai O Del dia les.",uedin,43,49,1.1395348837209303
,"Căci, dupăcum într'un trup avem mai multe mădulare, şi mădularele n'au toate aceeaş slujbă,",Ande iek stato manushesko si ame but kotora kai swako kerel aver buchi.,uedin,14,13,0.9285714285714286
,"tot aşa, şi noi, cari sîntem mulţi, alcătuim un singur trup în Hristos; dar, fiecare în parte, sîntem mădulare unii altora.","Ai sakadia, o but kai sam, savorhe andek than keras iek stato chidine le Kristosa, ai sam savorhe chidine iek kavresa ke sar le kotora ieke statoske.",uedin,21,27,1.2857142857142858
,"Cine este chemat la o slujbă, să se ţină de slujba lui. Cine învaţă pe alţii, să se ţină de învăţătură.","Te sas avres dini e podarka te podail, mek te podail; kodo kai sas les dini e podarka te sicharel, trobul te sicharel;",uedin,21,23,1.0952380952380953
,"Cine îmbărbătează pe alţii, să se ţină de îmbărbătare. Cine dă, să dea cu inimă largă. Cine cîrmuieşte, să cîrmuiască cu rîvnă. Cine face milostenie, s'o facă cu bucurie.","Kodoles kai sas les dini e podarka te zhutin, trobul te phen le vorbi kai zhutin vai pechin; kodo kai del pesko mishtimos, te del sa peske ilesa; kodo kai sikavel o drom trobul, te kerel vorta kodia buchi, kodo kai zhutil le choren te keren kodia sa peske ilesa;",uedin,29,50,1.7241379310344827
,"Dragostea să fie fără prefăcătorie. Fie-vă groază de rău, şi lipiţi-vă tare de bine.","E dragostia trobul te avel andai ilo. Te avel tumenge gratsia o nasulimos, ai astardion ka lashimos.",uedin,14,17,1.2142857142857142
,"Iubiţi-vă unii pe alţii cu o dragoste frăţească. În cinste, fiecare să dea întîietate altuia.",Te aven drago iek kavreske sar phral kai si drago iek kavreske; ai lazhan iek kavrestar;,uedin,15,16,1.0666666666666667
,"În sîrguinţă, fiţi fără preget. Fiţi plini de rîvnă cu duhul. Slujiţi Domnului.",Keren buchi ilesa ai te na aven kandine; podain le Devles sa tumare ilesa;,uedin,13,14,1.0769230769230769
,Bucuraţi-vă în nădejde. Fiţi răbdători în necaz. Stăruiţi în rugăciune.,"Aven raduime ke zhanen ande soste pachan tume; kana avel o baio pe tumende, rhevdin; rhugin tume sagda;",uedin,10,18,1.8
,"Ajutaţi pe sfinţi, cînd sînt în nevoie. Fiţi primitori de oaspeţi.",zhutin tumare phral kai trobul le zhutimos; ai premin mishto kodolen kai aven tumende.,uedin,11,14,1.2727272727272727
,Binecuvîntaţi pe cei ce vă prigonesc: binecuvîntaţi şi nu blestemaţi.,Swuntson kodolen kai chinuin tume: swuntson ai na te del le armaia.,uedin,10,12,1.2
,Bucuraţi-vă cu cei ce se bucură; plîngeţi cu ceice plîng.,"Raduin tume kodolensa kai raduin pe, ai roven kodolensa kai roven.",uedin,10,11,1.1
,"Aveţi aceleaşi simţiminte unii faţă de alţii. Nu umblaţi după lucrurile înalte, ci rămîneţi la cele smerite. Să nu vă socotiţi singuri înţelepţi.","Traiin ai malaven pala iek kavreste. Na aven barimatange, numa keren le bucha kai nai barimata anda lende, ai na gindin tume gojaver.",uedin,23,23,1.0
,"Nu întoarceţi nimănui rău pentru rău. Urmăriţi ce este bine, înaintea tuturor oamenilor.",Te kerdia tumenge vari kon nasulimos na keren vi tume leske. Roden ta keren o lashimos angla sa le manush.,uedin,13,20,1.5384615384615385
,"Dacă este cu putinţă, întrucît atîrnă de voi, trăiţi în pace cu toţi oamenii.","Keren so godi dashtin, ai kodia si pala tumende, te traiin ande pacha sa le manushensa.",uedin,14,16,1.1428571428571428
,"Prea iubiţilor, nu vă răsbunaţi singuri; ci lăsaţi să se răzbune mînia lui Dumnezeu; căci este scris: ,,Răzbunarea este a Mea; Eu voi răsplăti``, zice Domnul.","Murhe phral, le shave le Devleske, te kerdia tumenge vari kon nasulimos na keren vi tume palpale, numa meken e xoli le Devleski te kerel kodia. Ke si ramome, ""Me kerava nasulimos kodoleske kai kerdia nasulimos karing mande. Me pochinava palpale mothol O Del.""",uedin,26,44,1.6923076923076923
,"Dimpotrivă: dacă îi este foame vrăjmaşului tău, dă -i să mănînce; dacă -i este sete, dă -i să bea; căci dacă vei face astfel, vei grămădi cărbuni aprinşi pe capul lui.``","Te avela cho duzhmano bokhalo, del les te xal; te avela trushalo, del les te pel; ke te keresa kadia, kodia si sar te chidianas angara phabarde pe lesko shero.",uedin,31,30,0.967741935483871
,"Nu te lăsa biruit de rău, ci biruieşte răul prin bine.",Na mek o nasulimos te niril tut; numa tu nirisar o nasulimos le lashimasa.,uedin,11,14,1.2727272727272727
,"Oricine să fie supus stăpînirilor celor mai înalte; căci nu este stăpînire care să nu vină dela Dumnezeu. Şi stăpînirile cari sînt, au fost rînduite de Dumnezeu.","Swako manush trobul te lelpe palai kris kai si ando them. Ke nai chi iek zakono kai chi avel katar O Del, ai le zakonuria kai si pe phuv O Del meklia le.",uedin,27,33,1.2222222222222223
,"Deaceea, cine se împotriveşte stăpînirii, se împotriveşte rînduielii puse de Dumnezeu; şi ceice se împotrivesc, îşi vor lua osînda.",Kon godi chi mangel te lelpe pala zakono chi lelpe pala zakono kai meklia O Del: ai kodola kai chi lenpe pala zakono anena e kris pe pende.,uedin,19,28,1.4736842105263157
,"Dregătorii nu sînt de temut pentru o faptă bună, ci pentru una rea. Vrei dar să nu-ţi fie frică de stăpînire? Fă binele, şi vei avea laudă dela ea.","Chi trobul te daral pe katar le bare kai poronchin kana le manush keren mishto, numa katar kodola kai keren o nasulimos. Manges te na daras katar o zhandari? Apo, antunchi ker o mishtimos, ai mothona mishtimos pa tute.",uedin,29,39,1.3448275862068966
,"El este slujitorul lui Dumnezeu pentru binele tău. Dar, dacă faci răul, teme-te, căci nu degeaba poartă sabia. El este în slujba lui Dumnezeu, ca să -L răzbune şi să pedepsească pe cel ce face rău.","Ke wo kerel buchi le Devleski te kerel tu te keres o mishtimos. Numa te keresa o nasulimos, trobul te daras; ke nai intaino kai si les e putiera te kerel tu te pochines o nasulimos kai kerdian: ke wo kerel buchi le Devleske te sikavel e xoli le Devleski kana kerel te pochinel kodo kai kerdia o nasulimos.",uedin,36,59,1.6388888888888888
,"Tot pentru aceasta să plătiţi şi birurile. Căci dregătorii sînt nişte slujitori ai lui Dumnezeu, făcînd necurmat tocmai slujba aceasta.","Anda kodia tume pochinen taksa, ke le manush kai chiden le love keren buchi le Devleske te keren vorta kodia buchi.",uedin,20,21,1.05
,"Daţi tuturor ce sînteţi datori să daţi: cui datoraţi birul, daţi -i birul; cui datoraţi vama, daţi -i vama; cui datoraţi frica, daţi -i frica; cui datoraţi cinstea, daţi -i cinstea.","Pochinen savorhenge so kamen lenge, pochinen so kamen kodolenge so trobul te pochinen, ai pochinen le love pe tumari phuv kodoleske kai trobul te avel pochindo, sikaven ke lazhan katar kodo kai kamen leske, ai keren vorta kodolesa kai trobul te keren vorta.",uedin,31,43,1.3870967741935485
,"Să nu datoraţi nimănui nimic, decît să vă iubiţi unii pe alţii: căci cine iubeşte pe alţii, a împlinit Legea.","Na kamen love kanikaske, de ferdi te aven drago iek kavreske. Ke kodo kai si leske drago le kolaver, kodo kerdia o zakono.",uedin,20,23,1.15
,"De fapt: ,,Să nu preacurveşti, să nu furi, să nu faci nici o mărturisire mincinoasă, să nu pofteşti``, şi orice altă poruncă mai poate fi, se cuprind în porunca aceasta: ,,Să iubeşti pe aproapele tău ca pe tine însuţi.``","Ke o zakono si, ""Te na keres kurvia; te na mudares; te na chores; ai na pupuin, ai na mang so si avresko"" Kadia diela ai le kolaver si sa iek zakono, ""Te avel tuke drago cho vortako sar san tu drago tuke.""",uedin,39,43,1.1025641025641026
,"Şi aceasta cu atît mai mult, cu cît ştiţi în ce împrejurări ne aflăm: este ceasul să vă treziţi în sfîrşit din somn; căci acum mîntuirea este mai aproape de noi decît atunci cînd am crezut.","No keren kadia ke zhanen ande che vriama sam, avili e vriama te pominin tume anda tumaro sovimos. Ke o skepimos mai pasha amende lo akana de sar kana pachaiam ame e pervo data.",uedin,36,34,0.9444444444444444
,"Noaptea aproape a trecut, se apropie ziua. Să ne desbrăcăm dar de faptele întunerecului, şi să ne îmbrăcăm cu armele luminii.","E riat pashte nakhli, o dies si te phuterdiol. Mek te shudas pa amende le dieli kai keren o tuniariko, ai las pe amende le dieli le vediarike.",uedin,21,28,1.3333333333333333
,"Să trăim frumos, ca în timpul zilei, nu în chefuri şi în beţii; nu în curvii şi în fapte de ruşine; nu în certuri şi în pizmă;","Phiras vorta, sar trobul ande vediara le dieseski; arakhas ame katar le chingara ai katar o pimos, ai katar le dieli le bi vuzhe ai katar e kurvia, na maras ame ai te na aven zhaluzuria vai te na mangen so si avres.",uedin,27,43,1.5925925925925926
,"ci îmbrăcaţi-vă în Domnul Isus Hristos, şi nu purtaţi grijă de firea pămîntească, pentruca să -i treziţi poftele.","Numa len pe tumende o nevo traio kai si ando Jesus Kristo O Del, ai na mai len tume pala tumaro stato, te keren so wo mangel.",uedin,18,27,1.5
,"Primiţi bine pe cel slab în credinţă, şi nu vă apucaţi la vorbă asupra părerilor îndoelnice.","Len tumensa kodoles kai nai les baro pachamos, ai na xan tume lesa pe so gindil wo.",uedin,16,17,1.0625
,"Unul crede că poate să mănînce de toate; pe cînd altul, care este slab, nu mănîncă decît verdeţuri.","Iek manush gindil ke sai xal swako fielo, ai aver manush, kai nai les baro pachamos, xal ferdi legumi.",uedin,18,19,1.0555555555555556
,"Cine mănîncă să nu dispreţuiască pe cine nu mănîncă; şi cine nu mănîncă, să nu judece pe cine mănîncă, fiindcă Dumnezeu l -a primit.",Kodo kai xal anda swako fielo te na xoliavol pe kodo kai chi xal uni dieli; ai kodo kai chi xal uni dieli chi trobul te dosharel kodoles kai xal swako fielo; ke O Del lia les peste.,uedin,24,38,1.5833333333333333
,"Cine eşti tu, care judeci pe robul altuia? Dacă stă în picioare sau cade, este treaba stăpînului său; totuş, va sta în picioare, căci Domnul are putere să -l întărească pentru ca să stea.","Kon san tu te doshares avreska sluga? Te kerela peski buchi vorta vai nichi. Kodia zhanela lesko gazda so kerela lesa. Numa beshela vorta, ke O Del si les e putiera te del les zor.",uedin,34,35,1.0294117647058822
,"Unul socoteşte o zi mai pe sus decît alta; pentru altul, toate zilele sînt la fel. Fiecare să fie deplin încredinţat în mintea lui.","Uni gindin ke uni dies mai bare le sar aver dies, numa uni gindin ke sa le dies iek fielo le. Swako trobul te pachalpe zurales ande so gindil.",uedin,24,29,1.2083333333333333
,"Cine face deosebire între zile, pentru Domnul o face. Cine nu face deosebire între zile, pentru Domnul n'o face. Cine mănîncă, pentru Domnul mănîncă; pentrucă aduce mulţămiri lui Dumnezeu. Cine nu mănîncă, pentru Domnul nu mănîncă; şi aduce şi el mulţămiri lui Dumnezeu.","Kodo kai si leske bari diela o dies, kerel kodia te luvudil le Devles; kodo kai xal swako fielo kerel kodia te luvudil le Devles, ke naisil le Devles anda pesko xabe. Kodo kai chi xal anda swako fielo kerel kodia te luvudil le Devles, ai naisil le Devles.",uedin,43,49,1.1395348837209303
,"În adevăr, niciunul din noi nu trăieşte pentru sine, şi nici unul din noi nu moare pentru sine.","Swako anda amende traiil peske, ai khonik chi merel peske; Te traiisaras, traiisaras le Devleske, ai te merasa, meras le Devleske. No te traiisarasa vai te merasa, sa ame Devleske sam.",uedin,18,31,1.7222222222222223
,Căci Hristos pentru aceasta a murit şi a înviat ca să aibă stăpînire şi peste cei morţi şi peste cei vii.,Ke o Kristo mulo ai avilo palpale ka traio te avel O Del le mulengo ai zhuvindengo.,uedin,21,17,0.8095238095238095
,Dar pentruce judeci tu pe fratele tău? Sau pentruce dispreţuieşti tu pe fratele tău? Căci toţi ne vom înfăţişa înaintea scaunului de judecată al lui Hristos.,"Numa tu - Sostar doshares che phrales? Ai tu - gratsia tuke cho phral? Ke savorhe avasa angla Del, te kerel kris pe amende wo.",uedin,26,25,0.9615384615384616
,"Fiindcă este scris: ,,Pe viaţa Mea Mă jur, zice Domnul, că orice genunchi se va pleca înaintea Mea, şi orice limbă va da slavă lui Dumnezeu.``","Ke si ramome ande Vorba le Devleski, ""Chaches traiiv, mothol O Del, ai swako manush dela changa angla mande, ai swako manush phenela ke me sim O Del.""",uedin,26,28,1.0769230769230769
,Aşa că fiecare din noi are să dea socoteală despre sine însuş lui Dumnezeu.,No swako anda amende trboula te avel angla Del ai te mothol pa peste.,uedin,14,14,1.0
,"Să nu ne mai judecăm dar unii pe alţii. Ci mai bine judecaţi să nu faceţi nimic, care să fie pentru fratele vostru o piatră de poticnire sau un prilej de păcătuire.","Na mai dosharas iek kavres; ai mai bini den tume goji, te nai keren so nai vorta kai sai rimol tumare phrales, ai te perel ando bezex.",uedin,32,27,0.84375
,"Eu ştiu şi sînt încredinţat în Domnul Isus, că nimic nu este necurat în sine, şi că un lucru nu este necurat de cît pentru cel ce crede că este necurat.","Me zhanav, ai pachav ke kadia si katar O Del O Jesus, ke kanchi nai bi vuzho wo korkorho, numa te gindila vari kon ke iek diela bi vuzhi la, kodia diela kerdiol bi vuzhi leske.",uedin,31,36,1.1612903225806452
,"Dar dacă faci ca fratele tău să se mîhnească din pricina unei mîncări, nu mai umbli în dragoste! Nu nimici, prin mîncarea ta, pe acela pentru care a murit Hristos!","Te nekezhisas chi phrales pala iek diela kai xas, antunchi chi mai phires ande dragostia, na xasar kodoles kai o Kristo mulo pala leste, pala xaben kai xas!",uedin,30,28,0.9333333333333333
,Nu faceţi ca binele vostru să fie grăit de rău.,So si tumenge lasho chi trobul kodia diela avrenge te mothon nasulimos pa late.,uedin,10,14,1.4
,"Căci Împărăţia lui Dumnezeu nu este mîncare şi băutură, ci neprihănire, pace şi bucurie în Duhul Sfînt.","Ke o rhaio le Devlesko nai o xaben ai o pimos; numa so si vorta, ai e pacha, ai o raduimos kai del o Swunto Duxo.",uedin,17,26,1.5294117647058822
,"Cine slujeşte lui Hristos în felul acesta, este plăcut lui Dumnezeu şi cinstit de oameni.","Kodo kai kerel buchi le Kristoske kadia drago lo le Devleske, ai le manush mothon leske kai vorta kerel.",uedin,15,19,1.2666666666666666
,"Aşa dar, să urmărim lucrurile, cari duc la pacea şi zidirea noastră.","Rodas le dieli kai anen e pacha, ai so zuralel ame savorhen ando pachamos.",uedin,12,14,1.1666666666666667
,"Să nu nimiceşti, pentru o mîncare, lucrul lui Dumnezeu. Drept vorbind, toate lucrurile sînt curate. Totuş, a mînca din ele, cînd faptul acesta ajunge pentru altul un prilej de cădere, este rău.","Na rimosar e buchi le Devleski pala xaben. Ke sa le xabenata sai xanpe, numa nai mishto te xas vari so kai kerel che phrales te perel ando bezez.",uedin,32,29,0.90625
