ID,Text_ro,Text_rom
Mark_11_12,"A doua zi, după ce au ieşit din Betania, Isus a flămânzit.","And‑o ges kaj avilǎs, kana telǎrenas von andar e Betania, o Isus bokhajlǎs."
Mark_11_13,"A zărit de departe un smochin care avea frunze şi a venit să vadă poate va găsi ceva în el. S-a apropiat de smochin, dar n-a găsit decât frunze, căci nu era încă vremea smochinelor.","Haj dikhlǎs de dural jekh smokino saves sas les patrina. Haj gelǎs othe ⌞te dikhel⌟ dake arakhela vareso pe lesθe. Ama, kana areslǎs lesθe, arakhlǎs numaj patrina pe lesθe, vaś ke n‑as e vremǎ le smokinenqi."
Mark_11_14,Atunci a luat cuvântul şi a zis smochinului: „În veac să nu mai mănânce nimeni rod din tine!” Şi ucenicii au auzit aceste vorbe.,Atunći phendǎs karing o smokino: — te na maj xal khonik rodo de‑ande tuθe! Haj Lesqe ućenićǎ aśunde ⌞kadala dume⌟. O Isus uźǎrel o Templo
Mark_11_15,Au ajuns în Ierusalim şi Isus a intrat în Templu. A început să scoată afară pe cei ce vindeau şi cumpărau în Templu; a răsturnat mesele schimbătorilor de bani şi scaunele celor ce vindeau porumbei.,⌞Pala koja⌟ aresle k‑o Jerusalim. O Isus gelǎs and‑e bar le haj astardǎs te inkalel avri kolen kaj bikinenas haj kinenas kothe. Boldinǎs ol meselǎ kolenqe kaj paruvenas love haj ol skamina kolenqe kaj bikinenas .
Mark_11_16,Şi nu lăsa pe nimeni să poarte vreun vas prin Templu.,Haj na mukhelas khanikas te nakhel vrojekhe bukǎça pand‑e bar le Templosqi.
Mark_11_17,Şi-i învăţa şi zicea: „Oare nu este scris: ‘Casa Mea se va chema o casă de rugăciune pentru toate neamurile’? Dar voi aţi făcut din ea o peşteră de tâlhari.”,⌞Atunći⌟ Vov siklǎrelas ⌞le manuśen⌟ haj phenelas lenqe: — Vare na‑i xramome and‑e Skriptura: „Mirro Kher bućhola kher rugimasqo vaś savorre poporǎ”?
Mark_11_18,"Preoţii cei mai de seamă şi cărturarii, când au auzit cuvintele acestea, căutau cum să-L omoare, căci se temeau de El, pentru că tot norodul era uimit de învăţătura Lui.","Haj aśunde Les ol bare le haj ol la Leʒǎqe. Haj gïndinas pen sar te mudaren Les. Ama Lesθar, vaś ke savorre manuśa sas mirime Lesqe siklǎrimasθar."
Mark_11_19,"Ori de câte ori se însera, Isus ieşea din cetate.","Haj kana kerdilǎs rǎt, o Isus haj Lesqe ućenićǎ telǎrde andar o foro. E zor le pakǎmasqi"
Mark_11_20,"Dimineaţa, când treceau pe lângă smochin, ucenicii l-au văzut uscat din rădăcini.","Detexara, kana nakhle paśa o smokino, ol ućenićǎ dikhle ke śukilǎs katar ol redećine."
Mark_11_21,"Petru şi-a adus aminte de cele petrecute şi a zis lui Isus: „Învăţătorule, uite că smochinul pe care l-ai blestemat s-a uscat.”","O andǎs pesqe gogi ⌞so phendǎsas o Isus⌟ haj phendǎs ⌞le Isusosqe⌟: — , dikh ke śukilǎs o smokino saves dinǎn les armaja!"
Mark_11_22,Isus a luat cuvântul şi le-a zis: „Aveţi credinţă în Dumnezeu!,O Isus dinǎs anglal: — Avel tumen pakǎpen and‑o Del!
Mark_11_23,"Adevărat vă spun că, dacă va zice cineva muntelui acestuia: ‘Ridică-te şi aruncă-te în mare’ şi dacă nu se va îndoi în inima lui, ci va crede că ce zice se va face, va avea lucrul cerut.","Ćaćes phenav tumenqe, dake varekon phenela kadale bare plajesqe: „Vazde tut haj ćhude tut and‑o baro pani!” haj kodova pakǎla andar savorro ilo haj pakǎla ke kerdǒla so phenel vov, atunći kerdǒla lesqe ⌞sar phenel vov⌟."
Mark_11_24,"De aceea vă spun că, orice lucru veţi cere, când vă rugaţi, să credeţi că l-aţi şi primit, şi-l veţi avea.","Vaś koja phenav tumenqe ke kana rugin tumen vaś orso buki, te pakǎn ke vi primisarden la, haj dela pes tumenqe."
Mark_11_25,"Şi, când staţi în picioare de vă rugaţi, să iertaţi orice aveţi împotriva cuiva, pentru ca şi Tatăl vostru, care este în ceruri, să vă ierte greşelile voastre.","Haj kana beśen te rugin tumen, te jertin orso si tumen varekaça, anda ke vi tumaro Dad, kaj si and‑o ćeri, te jertil tumare ."
Mark_11_26,"Dar dacă nu iertaţi, nici Tatăl vostru, care este în ceruri, nu vă va ierta greşelile voastre.”","⌞⌞Ama dake tume na jertin, nići tumaro Dad, kaj si and‑o ćeri, na jertila tumare bezexa.⌟⌟ Katar avel e zor le Isusosqi?"
Mark_11_27,"S-au dus din nou în Ierusalim. Şi, pe când Se plimba Isus prin Templu, au venit la El preoţii cei mai de seamă, cărturarii şi bătrânii","⌞Pala koja⌟ gele palem and‑o Jerusalim. Haj kana ⌞o Isus⌟ sas and‑e bar le , avile Lesθe ol bare , ol la Leʒǎqe haj ol phure ⌞le poporosqe⌟."
Mark_11_28,şi I-au zis: „Cu ce putere faci Tu aceste lucruri? Şi cine Ţi-a dat puterea aceasta ca să le faci?”,Haj pućhle Les: — Save zorǎça keres Tu kadala bukǎ? Kon dinǎs Tut kadava drepto kaś te keres len?
Mark_11_29,Isus le-a răspuns: „Am să vă pun şi Eu o întrebare. Răspundeţi-Mi la ea şi apoi vă voi spune şi Eu cu ce putere fac aceste lucruri.,"⌞Ama⌟ o Isus dinǎs lenqe anglal: — Pućhav tumen vi me numaj jekh buki. Den Manqe anglal, haj ⌞vi Me⌟ phenava tumenqe save zorǎça kerav savorre kadala bukǎ."
Mark_11_30,Botezul lui Ioan venea din cer ori de la oameni? Răspundeţi-Mi!”,Kon le Joanos o Bolitori te bolel: o Del vaj ol manuśa? Den Manqe anglal!
Mark_11_31,"Ei însă vorbeau astfel între ei: „Dacă răspundem: ‘Din cer’, va zice: ‘Dar de ce nu l-aţi crezut?’","Haj von denas duma maśkar penθe: — Dake phenasa Lesqe: „O Del”, Vov phenela amenqe: „Atunći sosθar na pakǎjlen le Joanos?”"
Mark_11_32,"Şi dacă vom răspunde: ‘De la oameni…’”, se temeau de norod, căci toţi socoteau că Ioan a fost în adevăr un proroc.","Haj dake phenasa Lesqe: „Ol manuśa”... Ol raśaja haj ol siklǎrne la Leʒǎqe le bute manuśenθar, vaś ke savorre pakǎnas ke o Joan sas ćaćes jekh prooroko."
Mark_11_33,Atunci au răspuns lui Isus: „Nu ştim.” Şi Isus le-a zis: „Nici Eu n-am să vă spun cu ce putere fac aceste lucruri.”,Kadja ke dine anglal le Isusosqe: — Na ʒanas! Atunći o Isus phendǎs lenqe: — Nići Me na phenav tumenqe save zorǎça kerav kadala bukǎ!
Mark_12_1,"Isus a început pe urmă să le vorbească în pilde. „Un om a sădit o vie. A împrejmuit-o cu un gard, a săpat un teasc în ea şi a zidit un turn, apoi a arendat-o unor vieri şi a plecat din ţară.","O Isus astardǎs te del lenqe duma ande pilde. — Jekh manuś thodǎs jekh rez. Kerdǎs jekh bar rota paśa laθe, xunavdǎs and‑e stïnka jekh bari xïv kaj te keren o musto haj vazdinǎs jekh turno pazaqo. Pala koja dinǎs la te keren ande laθe buki niśte manuśa, haj vov gelotar kheral."
Mark_12_2,"La vremea roadelor, a trimis la vieri un rob ca să ia de la ei din roadele viei.","Kana avilǎs e vremǎ le kidimasqi, jekhe robos k‑ol manuśa kaj kerenas buki, kaś te primil lenθar de‑and‑ol drakha."
Mark_12_3,"Vierii au pus mâna pe el, l-au bătut şi l-au trimis înapoi cu mâinile goale.","Ama ol manuśa thode o vast pe lesθe, marde les haj bićhalde les palpale nange vastença."
Mark_12_4,A trimis iarăşi la ei un alt rob; ei l-au rănit la cap şi l-au batjocorit.,O bićhaldǎs lenθe avre robos. Haj von pharavde lesqo śero haj asajle lesθar.
Mark_12_5,"A mai trimis un altul, pe care l-au omorât, apoi a trimis mulţi alţii, dintre care pe unii i-au bătut, iar pe alţii i-au omorât.","Bićhaldǎs avres, ama koles mudarde les. Pala koja maj bićhaldǎs avre bute ʒenen. Jekhen marde len, haj okolavren mudarde len."
Mark_12_6,"Mai avea un singur fiu preaiubit; la urmă, l-a trimis şi pe el la ei. ‘Vor primi cu cinste pe fiul meu’, zicea el.",Numaj jekh ʒeno aćhilǎs lesqe — jekh ćhavo saves jubilas les but. Bićhaldǎs lenθe vi koles le palunes. Vov phenelas pesqe: „⌞Primina⌟ pakǐvaça mirre ćhaves!”
Mark_12_7,"Dar vierii aceia au zis între ei: ‘Iată moştenitorul, veniţi să-l omorâm, şi moştenirea va fi a noastră.’","Ama kodola manuśa phende penqe jekh avresqe: „Kadava si o mośtenitori. Aven te mudaras les, haj e mośtenirǎ ovela amari!”"
Mark_12_8,"Şi au pus mâna pe el, l-au omorât şi i-au aruncat trupul afară din vie.","Thode o vast pe lesθe, mudarde les haj inkalde les avri de‑and‑e rez."
Mark_12_9,"Acum ce va face stăpânul viei? Va veni, va nimici pe vierii aceia şi via o va da altora.","Haj akana so kerela o xulaj la rezaqo? Avela haj mudarela le bukǎrnen, haj dela avrenqe e rez."
Mark_12_10,Oare n-aţi citit locul acesta din Scriptură: ‘Piatra pe care au lepădat-o zidarii a ajuns să fie pusă în capul unghiului;,"Vare na ćitisarden and‑e Skriptura kadala ⌞dume⌟: „O barr savo sas ćhudino le zidarenθar, kadava areslǎs o maj importanto barr le kheresqo."
Mark_12_11,"Domnul a făcut acest lucru, şi este minunat în ochii noştri’?”",O Raj kerdǎs kadaja buki haj si jekh bari buki angla amare jakha.”
Mark_12_12,"Ei căutau să-L prindă, dar se temeau de norod. Pricepuseră că împotriva lor spusese Isus pilda aceasta. Şi L-au lăsat şi au plecat.","Ol bare le phirenas te Les, vaś ke ʒanenas ke pa lenθe phendǎs ande kadaja pilda. Ama le bute manuśenθar. Kadja ke mukhle Les haj geletar. E taksa vaś o ćezaro"
Mark_12_13,Apoi au trimis la Isus pe unii din farisei şi din irodieni ca să-L prindă cu vorba.,"Pala koja ol bare le Lesθe varesode ʒenen de‑and‑ol haj de‑and‑ol irodienǎ , kaś te astaren Les ke phenel vareso greśime ⌞te daśtin te dośaren Les⌟."
Mark_12_14,"Aceştia au venit şi I-au zis: „Învăţătorule, ştim că spui adevărul şi nu-Ţi pasă de nimeni, căci nu cauţi la faţa oamenilor şi înveţi pe oameni calea lui Dumnezeu în adevăr. Se cade să plătim bir Cezarului sau nu?","Haj ⌞kadala⌟ avile haj phende Lesqe: — , ʒanas ke phenes o ćaćipen haj ke na inkeres konto khanikasθar, vaś ke orso manuś si sa kadja angla Tuθe, ta ćaćes siklǎres le manuśen pa o Drom le Devlesqo. Si voja pal‑e Leʒǎ le Mojsǎsqi te das taksa k‑o vaj na?"
Mark_12_15,Să plătim sau să nu plătim?” Isus le-a cunoscut făţărnicia şi le-a răspuns: „Pentru ce Mă ispitiţi? Aduceţi-Mi un ban ca să-l văd.”,"Te das la vaj te na das la? Ama o Isus ʒanglǎs ke von phenen jekh, ama kamen aver, haj phendǎs lenqe: — Sosθar thon Man k‑e proba? Anen Manqe jekh lovo, te dikhav les!"
Mark_12_16,"I-au adus un ban, şi Isus i-a întrebat: „Chipul acesta şi slovele scrise pe el, ale cui sunt?” „Ale Cezarului”, I-au răspuns ei.",Haj von ande Lesqe. O Isus pućhlǎs len: — Kasqo kipo haj kasqo si pe lesθe? Haj von dine Lesqe anglal: — Le Ćezarosqo!
Mark_12_17,"Atunci, Isus le-a zis: „Daţi dar Cezarului ce este al Cezarului, şi lui Dumnezeu ce este al lui Dumnezeu.” Şi se mirau foarte mult de El.","Atunći o Isus phendǎs lenqe: — Den le Ćezaros so si le Ćezarosqo, haj den le Devles so si le Devlesqo! Haj von sas zorales mirime Lesθar. Pa o ʒivdǎripen de‑and‑ol mule"
Mark_12_18,"Saducheii, care zic că nu este înviere, au venit la Isus şi I-au pus următoarea întrebare:","Pala koja avile k‑o Isus niśte , save phenen ke ol manuśa na de‑and‑ol mule. Haj pućhle Les: —"
Mark_12_19,"„Învăţătorule, iată ce ne-a scris Moise: ‘Dacă moare fratele cuiva şi-i rămâne nevasta fără să aibă copii, fratele său să ia pe nevasta lui şi să ridice urmaş fratelui său.’",", o Mojse mukhlǎs amenqe xramome kadja: „Dake varekasqo merel, haj pala lesθe aćhel e rromni, ama na aćhel nijekh ćhavorro, atunći o phral le mulesqo te prandel pes la haj te kerel laça jekhe ćhavorres vaś pesqo mulo phral.”"
Mark_12_20,Erau dar şapte fraţi. Cel dintâi s-a însurat şi a murit fără să lase urmaş.,"⌞Dikh⌟, sas efta phrala. O maj baro lǎs pesqe rromnǎ. Ama, kana mulǎs, na aćhilǎs nijekh ćhavorro pala lesθe."
Mark_12_21,Al doilea a luat de nevastă pe văduvă şi a murit fără să lase urmaş. Tot aşa şi al treilea.,O dujto prandisajlǎs la phivlǎça. Ama vi vov mulǎs haj na aćhilǎs nijekh ćhavorro pala lesθe. Sa kadja kerdǎs vi o trinto.
Mark_12_22,"Şi niciunul din cei şapte n-a lăsat urmaş. După ei toţi, a murit şi femeia.","Haj pala nijekhesθe de‑and‑ol efta phrala na aćhilǎs nijekh ćhavorro. Haj pala so mule ol phrala, mulǎs vi e ʒuvli."
Mark_12_23,"La înviere, nevasta căruia dintre ei va fi ea? Căci toţi şapte au avut-o de nevastă.”","Kana ʒivdǒna ol manuśa de‑and‑ol mule, kasqi rromni ovela voj? Vaś ke sǎ ol efta sas prandime laça."
Mark_12_24,"Drept răspuns, Isus le-a zis: „Oare nu vă rătăciţi voi din pricină că nu pricepeţi nici Scripturile, nici puterea lui Dumnezeu?","O Isus phendǎs lenqe: — tume, vaś ke na ʒanen e Skriptura haj e zor le Devlesqi."
Mark_12_25,"Căci după ce vor învia din morţi, nici nu se vor însura, nici nu se vor mărita, ci vor fi ca îngerii în ceruri.","Vaś ke kana ʒivdǒna ol manuśa de‑and‑ol mule, na prandina pen, ta ovena sar ol ïnʒerǎ de‑and‑o ćeri."
Mark_12_26,"În ceea ce priveşte învierea morţilor, oare n-aţi citit în cartea lui Moise, în locul unde se vorbeşte despre Rug, ce i-a spus Dumnezeu când a zis: ‘Eu sunt Dumnezeul lui Avraam, Dumnezeul lui Isaac şi Dumnezeul lui Iacov’?","Haj pa o le mulenqo, na ćitisarden nijekh var and‑o Lil le Mojsǎsqo pa o tufiśo savo phabolas? Othe o Del dinǎs duma le Mojsǎsqe: „ Me sem o Del le Avraamosqo, o Del le Isaakosqo haj o Del le Jakovosqo! ”"
Mark_12_27,"Dumnezeu nu este un Dumnezeu al celor morţi, ci al celor vii. Tare vă mai rătăciţi!”","O Del na‑i jekh Del le mulenqo, ta si le ʒivdenqo! Zorales xasardǒn tume! E maj bari porunka"
Mark_12_28,"Unul din cărturari, care-i auzise vorbind, fiindcă ştia că Isus răspunsese bine saducheilor, a venit la El şi L-a întrebat: „Care este cea dintâi dintre toate poruncile?”","Jekh andar ol la Leʒǎqe aśundǎs so dine duma von. Kana dikhlǎs ke o Isus dinǎs anglal miśto le , paśilǎs haj pućhlǎs Les: — Savi si e maj bari de‑ande sǎ ol porunke?"
Mark_12_29,"Isus i-a răspuns: „Cea dintâi este aceasta: ‘Ascultă , Israele! Domnul Dumnezeul nostru este un singur Domn’","O Isus dinǎs lesqe anglal: — E maj bari si kadaja: „Aśun, Israelona! Si numaj jekh Raj – o Raj savo si amaro Del!"
Mark_12_30,"şi ‘Să iubeşti pe Domnul Dumnezeul tău cu toată inima ta, cu tot sufletul tău, cu tot cugetul tău şi cu toată puterea ta.’ Iată porunca dintâi.","Jubisar le Rajes, kire Devles, savorre ileça, savorre duhoça, savorre gogǎça haj savorre zorǎça! ” ⌞⌞Kadaja si e maj bari porunka!⌟⌟"
Mark_12_31,Iar a doua este următoarea: ‘Să iubeşti pe aproapele tău ca pe tine însuţi.’ Nu este altă poruncă mai mare decât acestea.”,Haj e dujto ⌞bari porunka⌟ si kadaja: „ Te jubis kire paśutnes sar jubis tut tut! ” Na‑i aver porunka maj bari desar kadala!
Mark_12_32,"Cărturarul I-a zis: „Bine, Învăţătorule. Adevărat ai zis că Dumnezeu este unul singur, că nu este altul afară de El","Atunći o siklǎrno la Leʒǎqo phendǎs Lesqe: — Miśto, Siklǎrnea! Si ćaćes so phendǎn, si numaj jekh Del haj na‑i aver avrǎl Lesθar ."
Mark_12_33,"şi că a-L iubi cu toată inima, cu tot cugetul, cu tot sufletul şi cu toată puterea şi a iubi pe aproapele ca pe sine este mai mult decât toate arderile-de-tot şi decât toate jertfele.”","Haj ke te jubis le Devles savorre ileça, savorre gogǎça haj savorre zorǎça haj ke te jubis avre manuśen sar jubis tut tut si maj but desar sǎ ol phabarimata animalenqe ⌞vaś o Del⌟ haj desar sǎ ⌞okolaver⌟ źertfe."
Mark_12_34,Isus a văzut că a răspuns cu pricepere şi i-a zis: „Tu nu eşti departe de Împărăţia lui Dumnezeu.” Şi nimeni nu îndrăznea să-I mai pună întrebări.,O Isus dikhlǎs ke dinǎs anglal gogǎça haj phendǎs lesqe: — Tu na san dur le Devlesqe Thagarimasθar. Haj khonik na maj tromajlǎs te pućhel Les vareso. Kasqo ćhavo si o Hristos?
Mark_12_35,"Pe când învăţa pe norod în Templu, Isus a zis: „Cum zic cărturarii că Hristosul este fiul lui David?","Kana siklǎrelas le manuśen and‑e bar le , o Isus pućhlǎs: — Sosθar ol la Leʒǎqe phenen ke o si o Ćhavo le Davidosqo?"
Mark_12_36,"Însuşi David, fiind insuflat de Duhul Sfânt, a zis: ‘Domnul a zis Domnului meu: «Şezi la dreapta Mea până voi pune pe vrăjmaşii Tăi sub picioarele Tale.»’","Haj vi o David, pherdo Duho, phendǎs: „O Raj ⌞o Del⌟ phendǎs mirre Rajesqe: ‘Beś ke Mirri ćaći rig haj thava Kire duśmanen tala Kire punre!’”"
Mark_12_37,Deci chiar David Îl numeşte Domn; atunci cum este El fiul lui?” Şi gloata cea mare Îl asculta cu plăcere.,"Ćak o David phenel pa o Hristos ke si lesqo Raj. Ama sar te ovel o Hristos vi lesqo ćhavo, le Davidosqo? Haj ol but manuśa aśunenas k‑o Isus haj ćajlǒlas len ⌞te aśunen Les⌟. Ferin tumen kolenθar kaj siklǎren jekh haj keren aver!"
Mark_12_38,"În învăţătura pe care le-o dădea, Isus le zicea: „Păziţi-vă de cărturari, cărora le place să umble în haine lungi şi să le facă lumea plecăciuni prin pieţe.","Kana siklǎrelas le manuśen, o Isus maj phenelas lenqe: — Ferin tumen le la Leʒǎqe! Len plaćal len te phiren xurǎvde ande gada lungo haj te den len ges laćho ol manuśa and‑e piaca."
Mark_12_39,Ei umblă după scaunele dintâi în sinagogi şi după locurile dintâi la ospeţe;,Plaćal len te beśen p‑ol anglune skamina and‑ol haj and‑o śero la meselǎqo kaj si .
Mark_12_40,casele văduvelor le mănâncă şi fac rugăciuni lungi de ochii lumii. O mai mare osândă va veni peste ei.”,Ama von xan ol khera le haj rugin pen but kaś te dikhen len ol manuśa. Kadala ovena pedepsime maj zorales ⌞desar aver manuśa⌟. E ćorrorri phivli
Mark_12_41,"Isus şedea jos în faţa vistieriei Templului şi Se uita cum arunca norodul bani în vistierie. Mulţi, care erau bogaţi, aruncau mult.",O Isus beśelas tele haj dikhelas k‑ol but manuśa sar thon love ande jekh kutia kaj kidenas pen ol love ⌞vaś o ⌟. Haj but ʒene save sas barvale thonas but love.
Mark_12_42,"A venit şi o văduvă săracă şi a aruncat doi bănuţi, care fac un gologan.","Haj avilǎs vi jekh ćorrorri haj thodǎs duj andar ol maj xurde lovorre , save kerenas jekh lovorro bronzosqo."
Mark_12_43,"Atunci, Isus a chemat pe ucenicii Săi şi le-a zis: „Adevărat vă spun că această văduvă săracă a dat mai mult decât toţi cei ce au aruncat în vistierie,","O Isus Pesqe ućenićen haj phendǎs lenqe: — Ćaćes phenav tumenqe: kadaja phivli ćorrorri thodǎs maj but desar savorre kaj thode and‑e kutia le lovenqi,"
